term_str,n,n_chars,p,i,max_pos,n_pos,max_pos_group,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
experienced,10,11,1.282496867501401e-05,16.250685172382816,VBD,3,VB,0,experienc,experienc,expery,0.10130577793746676,47.279204545631984,0,0,0,0,0,0,1,0,0,1,1
experiment,13,10,1.6672459277518214e-05,15.872173549129087,NN,3,NN,0,experi,experi,expery,0.030988210087066072,50.49458623894591,0,1,0,0,0,0,0,0,1,0,0
expert,7,6,8.977478072509808e-06,16.765258345212576,NN,2,NN,0,expert,expert,expert,0.14784123964400117,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
explain,76,7,9.746976193010649e-05,13.324685753826593,VB,5,VB,0,explain,explain,explain,0.019937750378173916,112.81410317418393,0,0,0,0,0,0,1,0,0,1,1
explode,3,7,3.8474906025042036e-06,17.987650766549024,VB,1,VB,0,explod,explod,explod,0.036131079186461454,19.394658146188217,1,0,0,1,0,1,0,1,1,0,-1
explosion,7,9,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,explos,explos,explod,0.033277346904609664,32.789316292376434,0,0,0,1,0,1,0,0,1,0,-1
explosive,2,9,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,explos,explos,explod,0.04649117709585504,14.099697098901123,1,1,0,1,0,1,0,0,1,0,-1
expose,3,6,3.8474906025042036e-06,17.987650766549024,VB,1,VB,0,expos,expos,expos,0.026765249339978463,19.394658146188217,0,1,0,1,0,0,0,0,0,0,0
exquisite,34,9,4.360489349504764e-05,14.485150426019839,JJ,2,JJ,0,exquisit,exquisit,exquisit,0.025472579916289914,87.0846296140462,0,0,0,0,1,0,1,0,0,0,1
exterminate,2,11,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,extermin,extermin,extermin,0.08243493792673809,14.099697098901123,0,0,0,1,0,1,0,1,0,0,-1
extermination,1,13,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,extermin,extermin,extermin,0.050311553434066014,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
extinct,5,7,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,extinct,extinct,extinct,0.025460521467509933,28.639602272815992,0,0,0,0,0,1,0,1,0,0,-1
extinguish,1,10,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,extinguish,extinguish,extinct,0.04024924274725281,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
extricate,1,9,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,extric,extric,ext,0.020747032343944746,8.049848549450562,0,1,0,0,0,0,1,0,0,0,1
exuberance,4,10,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,exuber,exuber,exub,0.06408779739461747,24.199394197802246,0,0,0,0,1,0,1,0,0,0,1
fabrication,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fabric,fabric,fabr,0.011925701554741572,8.049848549450562,0,0,0,0,0,1,0,0,0,1,-1
facts,55,5,7.053732771257707e-05,13.79125355374552,NNS,6,NN,0,fact,fact,fact,0.018637343019205048,110.3841583381316,0,0,0,0,0,0,1,0,0,1,1
faculty,5,7,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,faculti,faculti,facul,0.03858095478103253,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
failing,6,7,7.694981205008407e-06,16.987650766549024,VBG,1,VB,0,fail,fail,fail,0.027760544856651408,28.639602272815992,1,1,0,1,0,1,0,1,0,0,-1
failure,33,7,4.2322396627546235e-05,14.528219147911726,NN,3,NN,0,failur,failur,fail,0.029042602937144175,90.7898215670028,0,0,1,1,0,1,0,1,0,0,-1
fain,1,4,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,fain,fain,fain,0.012233812385183226,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
fainting,3,8,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,faint,faint,faint,0.03794230503579759,19.394658146188217,0,0,0,1,0,1,0,1,1,0,-1
fairly,32,6,4.1039899760044836e-05,14.572613267270178,RB,1,RB,0,fairli,fair,fair,0.02360906105119619,92.56415907536669,0,0,0,0,0,0,1,0,0,1,1
faith,46,5,5.899485590506445e-05,14.049051311213166,NN,5,NN,0,faith,faith,fai,0.02895496888882541,90.7898215670028,0,1,0,0,1,0,1,0,0,1,1
faithful,8,8,1.0259974940011209e-05,16.572613267270178,JJ,2,JJ,0,faith,faith,faith,0.027997917429078492,40.39878839560449,0,0,0,0,0,0,1,0,0,1,1
faithless,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,faithless,faithless,faithless,0.05789262873563379,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
fall,115,4,0.00014748713976266113,12.727123216325804,VB,6,VB,0,fall,fall,fal,0.019562705280493604,135.78175131164974,0,0,0,0,0,1,0,1,0,0,-1
falling,63,7,8.079730265258827e-05,13.595333343770262,VBG,5,VB,0,fall,fall,fal,0.023825072022162438,117.27720579532743,0,0,0,0,0,1,0,1,0,0,-1
falsehood,3,9,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,falsehood,falsehood,fals,0.016337622530636142,19.394658146188217,1,0,0,0,0,1,0,0,0,1,-1
falsity,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,falsiti,falsiti,fals,0.02988970876229039,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
familiar,50,8,6.412484337507006e-05,13.928757077495455,JJ,3,JJ,0,familiar,familiar,famili,0.02171504406355463,109.11681818252796,0,0,0,0,0,0,1,0,0,1,1
familiarity,6,11,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,familiar,familiar,famili,0.03132117364682701,32.789316292376434,0,1,0,0,1,0,1,0,0,1,1
fancy,53,5,6.797233397757425e-05,13.84469281270698,NN,6,NN,0,fanci,fanci,fant,0.024972542927545943,97.59515358241796,0,1,0,0,1,0,1,0,0,0,1
fasting,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fast,fast,fast,0.03926755389975884,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
fat,50,3,6.412484337507006e-05,13.928757077495455,JJ,5,JJ,0,fat,fat,fat,0.0409472901973823,94.2887386152613,0,0,1,0,0,1,0,1,0,0,-1
fatal,3,5,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,fatal,fatal,fat,0.11098997234351153,19.394658146188217,1,0,0,1,0,1,0,1,0,0,-1
fate,14,4,1.7954956145019616e-05,15.765258345212574,NN,3,NN,0,fate,fate,fat,0.023798584845192823,59.39491078350141,0,1,0,0,0,1,0,0,0,0,-1
fatigued,2,8,2.5649937350028022e-06,18.572613267270178,VBD,2,VB,0,fatigu,fatigu,fatigu,0.03809297499847593,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
fault,47,5,6.027735277256585e-05,14.018024415592542,NN,3,NN,0,fault,fault,fault,0.022317850151572317,99.17999619303959,0,0,0,0,0,1,0,1,0,0,-1
favorable,4,9,5.1299874700056045e-06,17.572613267270178,JJ,1,JJ,0,favor,favor,fav,0.02778930688855087,24.199394197802246,0,1,0,0,1,0,1,0,1,1,1
favorite,15,8,1.9237453012521015e-05,15.66572267166166,JJ,3,JJ,0,favorit,favorit,favorit,0.026765233263522252,56.542314807023104,0,0,0,0,1,0,1,0,0,1,1
fear,48,4,6.155984964006726e-05,13.987650766549022,NN,4,NN,0,fear,fear,fear,0.0337765167028592,95.96521941097429,1,0,0,1,0,1,0,0,0,0,-1
fearful,3,7,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,fear,fear,fear,0.03171733371221228,19.394658146188217,0,0,0,1,0,1,0,1,0,0,-1
fearfully,10,9,1.282496867501401e-05,16.250685172382816,RB,2,RB,0,fear,fear,fear,0.027741774697594052,43.919311932074244,0,0,0,1,0,1,0,1,1,0,-1
fearing,3,7,3.8474906025042036e-06,17.987650766549024,VBG,1,VB,0,fear,fear,fear,0.03216984774104215,19.394658146188217,0,0,0,1,0,1,0,0,0,0,-1
fearless,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fearless,fearless,fearless,0.01817121568724732,8.049848549450562,0,0,0,1,0,0,1,0,0,0,1
feat,4,4,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,feat,feat,feat,0.09581720827113689,24.199394197802246,0,1,0,0,1,0,1,0,1,0,1
fee,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fee,fee,fee,0.035152177071836516,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
feeble,6,6,7.694981205008407e-06,16.987650766549024,JJ,1,JJ,0,feebl,feebl,feebl,0.02819381980447985,32.789316292376434,0,0,0,0,0,1,0,1,0,0,-1
feeling,257,7,0.0003296016949478601,11.566988718076301,NN,5,NN,0,feel,feel,feel,0.01544111139448598,138.73327302258346,1,1,1,1,1,1,1,1,1,1,0
felicity,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,felic,felic,fel,0.07146784697708237,19.394658146188217,0,0,0,0,1,0,1,0,0,0,1
fell,195,4,0.0002500868891627732,11.965282953520568,VBD,6,VB,0,fell,fell,fel,0.016119967037169988,140.3385184561848,0,0,0,0,0,1,0,1,0,0,-1
fellow,100,6,0.0001282496867501401,12.928757077495455,NN,4,NN,0,fellow,fellow,fellow,0.015298689282437956,133.9513623943951,0,0,0,0,0,0,1,0,0,1,1
ferment,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,ferment,ferment,fer,0.03985073539331962,8.049848549450562,0,1,0,0,0,1,0,0,0,0,-1
ferocious,6,9,7.694981205008407e-06,16.987650766549024,JJ,1,JJ,0,feroci,feroci,ferocy,0.07047998157529711,32.789316292376434,1,0,1,1,0,1,0,0,0,0,-1
ferocity,4,8,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,feroc,feroc,feroc,0.028441090898626554,24.199394197802246,1,0,0,0,0,1,0,0,0,0,-1
fervor,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fervor,fervor,ferv,0.02563646034856867,8.049848549450562,1,0,0,0,1,0,1,0,0,0,1
festival,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,festiv,festiv,fest,0.021895475372978663,19.394658146188217,0,1,0,0,1,0,1,0,1,0,1
festive,3,7,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,festiv,festiv,fest,0.05465650712241013,14.099697098901123,0,0,0,0,1,0,1,0,0,0,1
feud,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,feud,feud,feud,0.3219939419780225,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
fib,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fib,fib,fib,0.0442299370848932,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
fidelity,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,fidel,fidel,fidel,0.023355804858827094,14.099697098901123,0,0,0,0,1,0,1,0,0,1,1
fiend,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fiend,fiend,fiend,0.012777537380080257,8.049848549450562,1,0,1,1,0,1,0,0,0,0,-1
fierce,13,6,1.6672459277518214e-05,15.872173549129087,JJ,3,JJ,0,fierc,fierc,fierc,0.03000002105578447,56.542314807023104,1,0,1,1,0,1,0,0,0,0,-1
fiesta,47,6,6.027735277256585e-05,14.018024415592542,NN,2,NN,0,fiesta,fiesta,fiest,0.061773822080267195,47.279204545631984,0,1,0,0,1,0,1,0,1,1,1
fight,105,5,0.0001346621710876471,12.858367749604056,NN,8,NN,0,fight,fight,fight,0.05150547797792646,105.09462180139964,1,0,0,1,0,1,0,0,0,0,-1
fighting,33,8,4.2322396627546235e-05,14.528219147911726,NN,3,NN,0,fight,fight,fight,0.026953494479794452,67.36055703940377,1,0,0,0,0,1,0,0,0,0,-1
filth,2,5,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,filth,filth,fil,0.013224602099060779,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
filthy,3,6,3.8474906025042036e-06,17.987650766549024,NN,3,NN,0,filthi,filthi,filthy,0.026081966262904356,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
finally,150,7,0.00019237453012521018,12.343794576774298,RB,8,RB,0,final,final,fin,0.020483003283184566,140.32690574191975,0,1,1,0,1,0,1,0,1,1,1
firearms,1,8,1.2824968675014011e-06,19.572613267270178,NNS,1,NN,0,firearm,firearm,firearm,0.11180345207570225,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
firmness,4,8,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,firm,firm,firm,0.03202196624917183,24.199394197802246,0,0,0,0,0,0,1,0,0,1,1
fits,5,4,6.412484337507005e-06,17.250685172382816,NN,4,NN,0,fit,fit,fit,0.06854736745884164,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
fitting,7,7,8.977478072509808e-06,16.765258345212576,VBG,2,VB,0,fit,fit,fit,0.01987806385127273,36.6974553917507,0,1,0,0,1,0,1,0,0,1,1
flabby,4,6,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,flabbi,flabbi,flabby,0.050596699824119594,24.199394197802246,0,0,1,0,0,1,0,0,0,0,-1
flaccid,2,7,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,flaccid,flaccid,flaccid,0.015107742623868449,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
flattering,2,10,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,flatter,flatter,flat,0.023591861343013398,14.099697098901123,0,0,0,0,1,0,1,0,0,0,1
flaw,5,4,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,flaw,flaw,flaw,0.03724915592122861,24.199394197802246,0,0,0,0,0,1,0,1,0,0,-1
flee,1,4,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,flee,flee,fle,0.06652767396240135,8.049848549450562,0,0,0,1,0,1,0,0,0,0,-1
flirt,7,5,8.977478072509808e-06,16.765258345212576,NNP,4,NN,0,flirt,flirt,flirt,0.06266532043956055,14.099697098901123,0,1,0,0,1,1,1,0,1,1,0
flop,1,4,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,flop,flop,flop,0.007970147078663923,8.049848549450562,0,0,1,0,0,1,0,1,0,0,-1
flounder,1,8,1.2824968675014011e-06,19.572613267270178,VBP,1,VB,0,flounder,flounder,flound,0.019350597474640775,8.049848549450562,0,0,0,1,0,1,0,1,0,0,-1
flying,38,6,4.8734880965053245e-05,14.324685753826593,VBG,3,VB,0,fli,fli,fly,0.02945922248667723,92.56415907536669,0,0,0,1,0,0,1,0,0,0,1
foe,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,foe,foe,foe,0.03888815724372252,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
fondness,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fond,fond,fond,0.03926755389975884,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
food,50,4,6.412484337507006e-05,13.928757077495455,NN,4,NN,0,food,food,food,0.030757148234520453,103.67724772829698,0,0,0,0,1,0,1,0,0,1,1
fool,84,4,0.0001077297368701177,13.180295844491418,NN,5,NN,0,fool,fool,fool,0.02754121724247776,125.57964313400561,0,0,1,0,0,1,0,0,0,0,-1
football,40,8,5.129987470005604e-05,14.250685172382816,NN,3,NN,0,footbal,footbal,footbal,0.06165595495771534,78.98917247789181,0,1,0,0,1,0,1,0,0,0,1
forbid,6,6,7.694981205008407e-06,16.987650766549024,NN,3,NN,0,forbid,forbid,forbid,0.024950601031078816,28.639602272815992,0,0,0,0,0,1,0,1,0,0,-1
forbidding,2,10,2.5649937350028022e-06,18.572613267270178,VBG,1,VB,0,forbid,forbid,forbid,0.040881353158659595,14.099697098901123,1,0,0,1,0,1,0,0,0,0,-1
force,73,5,9.362227132760228e-05,13.382788708390162,NN,5,NN,0,forc,forc,forc,0.020727516557931373,113.97834495578363,1,0,0,1,0,1,0,0,0,0,-1
forced,65,6,8.336229638759107e-05,13.550245454241724,VBD,4,VB,0,forc,forc,forc,0.023320387124595846,113.97834495578363,0,0,0,1,0,1,0,0,0,0,-1
forcibly,3,8,3.8474906025042036e-06,17.987650766549024,RB,2,RB,0,forcibl,forcibl,forc,0.028128974127273467,19.394658146188217,1,0,0,1,0,1,0,0,0,0,-1
forearm,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,forearm,forearm,forearm,0.1352915722596733,8.049848549450562,1,1,0,0,0,0,0,0,0,0,0
foreboding,2,10,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,forebod,forebod,forebod,0.022541869217183954,14.099697098901123,0,1,0,1,0,1,0,0,0,0,-1
forecast,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,forecast,forecast,forecast,0.04010588659923576,19.394658146188217,0,1,0,0,0,0,0,0,0,1,0
foreigner,7,9,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,foreign,foreign,foreign,0.038111568878432034,28.639602272815992,0,0,0,1,0,1,0,0,0,0,-1
foresee,4,7,5.1299874700056045e-06,17.572613267270178,VB,1,VB,0,forese,forese,fores,0.03388588060492534,24.199394197802246,0,1,0,0,0,0,1,0,1,1,1
foreseen,2,8,2.5649937350028022e-06,18.572613267270178,VBN,2,VB,0,foreseen,foreseen,foreseen,0.01973417442868749,14.099697098901123,0,1,0,0,0,0,1,0,0,0,1
foresight,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,foresight,foresight,foresight,0.04259179126693419,8.049848549450562,0,1,0,0,0,0,1,0,0,1,1
forgiving,1,9,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,forgiv,forgiv,forg,0.04259179126693419,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
forgotten,88,9,0.0001128597243401233,13.113181648632882,VBN,7,VB,0,forgotten,forgotten,forgot,0.01737509811466429,129.93043882194857,0,0,0,1,0,1,0,1,0,0,-1
forlorn,6,7,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,forlorn,forlorn,forlorn,0.021867735170505036,32.789316292376434,0,0,0,0,0,1,0,1,0,0,-1
formula,4,7,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,formula,formula,formul,0.014819386820175954,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
forsake,1,7,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,forsak,forsak,forsak,0.012777537380080257,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
forsaken,1,8,1.2824968675014011e-06,19.572613267270178,VBP,1,VB,0,forsaken,forsaken,forsak,0.050311553434066014,8.049848549450562,1,0,0,0,0,1,0,1,0,0,-1
fortress,4,8,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,fortress,fortress,fortress,0.029093736462075314,19.394658146188217,0,0,0,1,0,0,1,1,0,1,1
fortune,18,7,2.308494361502522e-05,15.402688265827866,NN,1,NN,0,fortun,fortun,fortun,0.0286163643363671,67.36055703940377,0,1,0,0,1,0,1,0,1,1,1
foul,5,4,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,foul,foul,foul,0.03555269145819985,19.394658146188217,1,0,1,1,0,1,0,0,0,0,-1
found,491,5,0.0006297059619431879,10.633034052955486,VBD,9,VB,0,found,found,found,0.013629571173364557,108.87779426318616,0,0,0,0,1,0,1,0,0,1,1
fragile,5,7,6.412484337507005e-06,17.250685172382816,JJ,1,JJ,0,fragil,fragil,fragil,0.08714688169203552,24.199394197802246,0,0,0,1,0,1,0,1,0,0,-1
frailty,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,frailti,frailti,frail,0.02804825278554203,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
frank,25,5,3.206242168753503e-05,14.928757077495455,NNP,5,NN,0,frank,frank,frank,0.07529294681664891,56.542314807023104,0,0,0,0,0,0,1,0,0,1,1
frankness,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,frank,frank,frank,0.16770517811355337,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
frantic,10,7,1.282496867501401e-05,16.250685172382816,JJ,2,JJ,0,frantic,frantic,frant,0.04816187601135108,47.279204545631984,0,1,1,1,0,1,0,0,1,0,-1
fraternal,2,9,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,fratern,fratern,fratern,0.2821290936396462,14.099697098901123,0,0,0,0,1,0,1,0,0,1,1
fraud,2,5,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,fraud,fraud,fraud,0.02374746061706155,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
frayed,1,6,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,fray,fray,fray,0.10878173715473734,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
freedom,30,7,3.847490602504203e-05,14.66572267166166,NN,2,NN,0,freedom,freedom,freedom,0.026125123553774207,78.98917247789181,0,0,0,0,1,0,1,0,0,1,1
freely,5,6,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,freeli,freeli,fre,0.02536801667437804,28.639602272815992,0,0,0,0,1,0,1,0,0,1,1
fret,7,4,8.977478072509808e-06,16.765258345212576,VB,4,VB,0,fret,fret,fret,0.03628112732776522,32.789316292376434,0,0,0,1,0,1,0,0,0,0,-1
friend,162,6,0.00020776449253522697,12.232763264385554,NN,5,NN,0,friend,friend,friend,0.02067495806085154,139.80073966335948,0,0,0,0,1,0,1,0,0,1,1
friendliness,5,12,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,friendli,friendli,friend,0.024720422234728857,28.639602272815992,0,0,0,0,1,0,1,0,0,1,1
friendly,18,8,2.308494361502522e-05,15.402688265827866,JJ,4,JJ,0,friendli,friend,friend,0.0281561474257468,69.83862386414849,0,1,0,0,1,0,1,0,0,1,1
friendship,44,10,5.642986217006165e-05,14.113181648632882,NN,3,NN,0,friendship,friendship,friend,0.02207429377972152,95.96521941097429,0,0,0,0,1,0,1,0,0,1,1
fright,7,6,8.977478072509808e-06,16.765258345212576,NN,2,NN,0,fright,fright,fright,0.04756012693467284,36.6974553917507,0,0,0,1,0,1,0,0,1,0,-1
frighten,9,8,1.154247180751261e-05,16.402688265827866,VB,3,VB,0,frighten,frighten,fright,0.060622024400317095,40.39878839560449,0,0,0,1,0,1,0,1,1,0,-1
frightened,47,10,6.027735277256585e-05,14.018024415592542,JJ,6,JJ,0,frighten,frighten,fright,0.035112384979565994,109.11681818252796,0,0,0,1,0,1,0,0,1,0,-1
frightful,10,9,1.282496867501401e-05,16.250685172382816,JJ,2,JJ,0,fright,fright,fright,0.03275821749827377,47.279204545631984,1,0,0,1,0,1,0,1,0,0,-1
frolic,2,6,2.5649937350028022e-06,18.572613267270178,NNP,1,NN,0,frolic,frolic,frol,0.10815108570179838,14.099697098901123,0,0,0,0,1,0,1,0,0,0,1
frown,14,5,1.7954956145019616e-05,15.765258345212574,NN,3,NN,0,frown,frown,frown,0.028955289270534288,53.57863258475287,0,0,0,0,0,1,0,1,0,0,-1
frowning,9,8,1.154247180751261e-05,16.402688265827866,NN,2,NN,0,frown,frown,frown,0.029030700457316767,43.919311932074244,1,0,1,0,0,1,0,1,0,0,-1
fruitless,2,9,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,fruitless,fruitless,fruitless,0.0284765088812436,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
frustrated,2,10,2.5649937350028022e-06,18.572613267270178,RB,2,RB,0,frustrat,frustrat,frust,0.04675575231186303,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
frustration,2,11,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,frustrat,frustrat,frust,0.03645304084011233,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
fugitive,2,8,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,fugit,fugit,fugit,0.09842990299305973,14.099697098901123,1,0,1,1,0,1,0,1,0,1,-1
fully,17,5,2.180244674752382e-05,15.485150426019839,RB,1,RB,0,fulli,fulli,ful,0.031342335726022325,62.14436930763064,0,0,0,0,0,0,1,0,0,1,1
fun,45,3,5.771235903756305e-05,14.080760170940504,NN,7,NN,0,fun,fun,fun,0.03638260627492379,95.96521941097429,0,1,0,0,1,0,1,0,0,0,1
fundamental,11,11,1.4107465542515412e-05,16.11318164863288,JJ,1,JJ,0,fundament,fundament,funda,0.023405633013964304,40.39878839560449,0,0,0,0,0,0,1,0,0,1,1
furious,20,7,2.564993735002802e-05,15.250685172382816,JJ,5,JJ,0,furiou,furious,fury,0.0474679944012814,67.36055703940377,1,0,1,0,0,1,0,0,0,0,-1
fury,6,4,7.694981205008407e-06,16.987650766549024,NN,3,NN,0,furi,furi,fury,0.031386758408625474,32.789316292376434,1,0,0,1,0,1,0,1,0,0,-1
fuse,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,fuse,fuse,fus,0.06544592316626474,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
fuss,3,4,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,fuss,fuss,fuss,0.02690401157059846,19.394658146188217,1,0,0,0,0,1,0,1,0,0,-1
futile,11,6,1.4107465542515412e-05,16.11318164863288,JJ,4,JJ,0,futil,futil,futil,0.030532990273163002,47.279204545631984,0,0,0,0,0,1,0,1,0,0,-1
gaby,1,4,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,gabi,gabi,gaby,0.0442299370848932,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
gain,14,4,1.7954956145019616e-05,15.765258345212574,VB,3,VB,0,gain,gain,gain,0.02484965026699665,53.57863258475287,0,1,0,0,1,0,1,0,0,0,1
gall,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,gall,gall,gal,0.02563646034856867,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
gallows,1,7,1.2824968675014011e-06,19.572613267270178,NNS,1,NN,0,gallow,gallow,gallow,0.3096095595942524,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
gambler,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,gambler,gambler,gambl,0.020767425027839438,14.099697098901123,0,1,0,0,0,1,0,0,1,0,-1
gambling,2,8,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,gambl,gambl,gambl,0.0327605809329213,14.099697098901123,0,1,0,0,0,1,0,0,1,0,-1
gang,6,4,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,gang,gang,gang,0.030385120081905553,32.789316292376434,1,0,0,1,0,1,0,0,0,0,-1
garbage,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,garbag,garbag,garb,0.0442299370848932,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
garden,169,6,0.0002167419706077368,12.171733830987995,NN,2,NN,0,garden,garden,gard,0.03848403121524793,135.35449545659392,0,0,0,0,1,0,1,0,0,0,1
